# Region type : patch outlet
# Faces       : 320
# Area        : 1.945340e-05
# Scale factor: 1.000000e+00
# Time        	areaAverage(s)
25.9231       	3.754982e-04
25.9615       	3.730980e-04
26            	3.707145e-04
26.0385       	3.683484e-04
26.0769       	3.659999e-04
26.1154       	3.636698e-04
26.1538       	3.613578e-04
26.1923       	3.590640e-04
26.2308       	3.567893e-04
26.2692       	3.545323e-04
26.3077       	3.522938e-04
26.3462       	3.500734e-04
26.3846       	3.478705e-04
26.4231       	3.456843e-04
26.4615       	3.435150e-04
26.5          	3.413618e-04
26.5385       	3.392244e-04
26.5769       	3.371023e-04
26.6154       	3.349946e-04
26.6538       	3.329014e-04
26.6923       	3.308220e-04
26.7308       	3.287560e-04
26.7692       	3.267034e-04
26.8077       	3.246636e-04
26.8462       	3.226361e-04
26.8846       	3.206200e-04
26.9231       	3.186168e-04
26.9615       	3.166249e-04
27            	3.146441e-04
27.0385       	3.126738e-04
27.0769       	3.107142e-04
27.1154       	3.087652e-04
27.1538       	3.068263e-04
27.1923       	3.048973e-04
27.2308       	3.029783e-04
27.2692       	3.010691e-04
27.3077       	2.991696e-04
27.3462       	2.972795e-04
27.3846       	2.953986e-04
27.4231       	2.935268e-04
27.4615       	2.916640e-04
27.5          	2.898105e-04
27.5385       	2.879661e-04
27.5769       	2.861306e-04
27.6154       	2.843037e-04
27.6538       	2.824860e-04
27.6923       	2.806778e-04
27.7308       	2.788792e-04
27.7692       	2.770908e-04
27.8077       	2.753123e-04
27.8462       	2.735439e-04
27.8846       	2.717851e-04
27.9231       	2.700358e-04
27.9615       	2.682963e-04
28            	2.665665e-04
28.0385       	2.648461e-04
28.0769       	2.631348e-04
28.1154       	2.614324e-04
28.1538       	2.597397e-04
28.1923       	2.580560e-04
28.2308       	2.563816e-04
28.2692       	2.547149e-04
28.3077       	2.530568e-04
28.3462       	2.514047e-04
28.3846       	2.497626e-04
28.4231       	2.481257e-04
28.4615       	2.464990e-04
28.5          	2.448804e-04
28.5385       	2.432693e-04
28.5769       	2.416666e-04
28.6154       	2.400716e-04
28.6538       	2.384844e-04
28.6923       	2.369024e-04
28.7308       	2.353268e-04
28.7692       	2.337573e-04
28.8077       	2.321942e-04
28.8462       	2.306372e-04
28.8846       	2.290874e-04
28.9231       	2.275445e-04
28.9615       	2.260077e-04
29            	2.244778e-04
29.0385       	2.229546e-04
29.0769       	2.214381e-04
29.1154       	2.199284e-04
29.1538       	2.184254e-04
29.1923       	2.169289e-04
29.2308       	2.154390e-04
29.2692       	2.139556e-04
29.3077       	2.124789e-04
29.3462       	2.110088e-04
29.3846       	2.095454e-04
29.4231       	2.080888e-04
29.4615       	2.066387e-04
29.5          	2.051952e-04
29.5385       	2.037583e-04
29.5769       	2.023280e-04
29.6154       	2.009044e-04
29.6538       	1.994872e-04
29.6923       	1.980767e-04
29.7308       	1.966727e-04
29.7692       	1.952754e-04
